DENOM_CIA,CNPJ_CIA,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,indice
IGUATEMI EMPRESA DE SHOPPING CENTERS S.A,51.218.147/0001-93,1.5463035019455253,0.9930028558674361,1.1031996958628687,0.8390531557085525,0.6554479703719328,0.8340073145649535,0.9493345578160758,1.131448856070252,0.7864534117290216,1.168501009714444,-0.06964184276706221,ML
INDUSTRIAS ROMI S.A.,56.720.428/0001-63,-0.08195915304346701,0.0025187383058578655,0.014657825374346881,0.01531720626305722,-0.08918280734311847,0.08038813068033861,,,,,,ML
INFRACOMMERCE CXAAS S.A.,38.456.921/0001-36,,,,,,,,,inf,-inf,-inf,ML
INTER CONSTRUTORA E INCORPORADORA S.A.,09.611.768/0001-76,,,,,0.14237857951238875,0.26449135038778215,0.27926225927194154,1.6449856834812118,-105.63324538258576,-13.75500698649278,6.268031690503138,ML
INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,17.314.329/0001-20,0.1314623902252768,0.09599607910550936,-0.026458229356173427,-0.4939838470413713,-0.4609492792955793,0.023386366246060806,0.04726097108303898,-0.10740921541507335,-8.230127559000382,-1.0481135025274897,0.5947505401689256,ML
INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR,03.758.318/0001-24,inf,inf,-inf,-inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,ML
IOCHPE MAXION S.A.,61.156.113/0001-75,0.0411611603724105,0.08732572435198734,0.04225309088370098,0.04584373421295058,0.019556995138681994,0.0038324541772433744,0.09240712470062065,0.1344428432150261,-0.2553581702360108,0.13530413276010145,0.05487364521509832,ML
IRANI PAPEL E EMBALAGEM S.A.,92.791.243/0001-03,0.05704703066107607,0.1171569351628966,0.0849092139680977,0.000662541509229404,-0.014006144413195549,-0.12710250285229518,0.0032667648178868122,-0.0895495519822143,0.09044991424122252,0.17832820394866783,0.22532363351263823,ML
IRB - BRASIL RESSEGUROS S.A.,33.376.989/0001-91,,,,,0.20418987668706867,0.19525000358818448,0.2114262855707505,0.18307360387315075,-0.179380070133618,-0.08547194416024782,-0.08944760085153458,ML
JALLES MACHADO S.A.,02.635.522/0001-95,,,,,,,,,0.08599187772081744,0.15681156833648124,0.26742542694915766,ML
JBS S.A.,02.916.265/0001-60,0.04382212607207368,0.04418902500505936,0.07797165765803996,0.16061117419252294,0.013560411517352749,0.022855215872738255,0.0009205139038549364,0.1913000331318626,0.11414598870388598,0.3982228968590898,0.28134390041026447,ML
JHSF PARTICIPACOES S.A.,08.294.224/0001-65,inf,inf,inf,inf,-inf,-inf,inf,inf,inf,inf,inf,ML
JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,87.456.562/0001-22,0.03691045796308954,0.019919760713874423,0.020598613983177964,0.023634648378881715,0.027011190362861967,0.018634610051908754,0.022675425775202724,0.009174146523637206,0.020879936918698855,0.01575976104052151,0.013806774772494044,ML
JSL S.A.,52.548.435/0001-79,0.0325946859836517,0.03200010121312132,0.02353326805789546,0.014216620522363443,-0.061178746452581916,-0.0009523938534126231,0.04277675820251198,0.07412807152427145,0.06851435066866589,0.09125685693593161,0.05246823513136108,ML
KARSTEN S.A.,82.640.558/0001-04,-0.008347617936728505,-0.13364427491058098,-0.3303720240370648,-0.185507202982248,-0.31004494382022474,-0.001701023215877084,-0.16869784628784046,-0.03753581921449859,0.21630923658092285,0.10662232493610266,-0.03521011845492419,ML
KEPLER WEBER S.A.,91.983.056/0001-69,11.632949051692078,inf,inf,inf,-inf,-inf,inf,inf,inf,inf,inf,ML
KLABIN S.A.,89.637.490/0001-45,0.1861789837719637,0.06461364936810049,0.1509621555923259,-0.223005971812419,0.35409519575670023,0.06340215127142895,0.013733394013177384,0.06601422642843036,-0.21503131902937328,0.2555772179886552,0.2262336166039374,ML
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,26.462.693/0001-28,,,,,,,,inf,29.832216905901117,255.36206896551724,15.384172469201928,ML
LOCALIZA RENT A CAR S.A.,16.670.085/0001-55,0.10579414104831641,0.1490298079779013,0.1422592736059361,0.14094391060889008,0.1204377736453086,0.10646666742462237,0.1046547459287623,0.09913930226420567,0.12821218506256732,0.2330469200787285,0.16427054646611053,ML
LOCAWEB SERVIÇOS DE INTERNET S.A.,02.351.877/0001-52,,,,,,,0.059804314744515925,0.06854032732168933,0.07177477120428176,-0.05409889562544012,0.0885396412333153,ML
LOG-IN LOGISTICA INTERMODAL S.A.,42.278.291/0001-24,-0.04586567131051117,0.010244166516289335,-0.10430615492251398,-0.41385371512504315,0.14039147234778976,-0.8928766897558277,0.00943271684876221,0.01524792086261937,0.01830837978402021,0.12323534170661166,0.39843526511930466,ML
LOJAS RENNER S.A.,92.754.738/0001-62,0.09749263046666305,0.0995026625371269,0.09802125644445785,0.1037367696361548,0.10889271265252494,0.11339292913613222,0.14338285004293885,0.13924615293787057,0.1872877193491982,0.07568219674320494,0.1249019990833264,ML
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,07.206.816/0001-15,0.1836933722488286,0.15325310096570655,0.13084637403955116,0.13065849675606492,0.1472200727054876,0.1558849892030575,0.12926190876054555,0.1019789689115442,0.10532112682426145,0.06466797389236698,0.047879472736447125,ML
MAGAZINE LUIZA S.A.,47.960.950/0001-21,-0.00100380612924469,0.014163809888879693,0.013263743971236508,-0.00739390804189637,0.009237374760822262,0.03297068478612686,0.03883005409490621,0.04985047205362402,0.014990464798589728,0.018974939315216783,-0.0167036961641605,ML
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,0.09737161738052992,0.10275091056149337,0.10910108931228316,0.10413267235440074,0.014037237164746813,0.1251146068884869,0.13786056078936273,0.1247039849795997,0.06532091053867313,0.19981296769092646,0.1695355498567808,ML
MANGELS INDUSTRIAL S.A.,61.065.298/0001-02,-0.35291175843189304,-0.33989465890434367,-0.11065650454675864,-0.3662926505839751,0.01131102615951548,-0.05845449759995,-0.10533583776036994,-0.012651845598236481,-0.061238609183814664,0.18765661089622274,0.2848893802386374,ML
MANUFATURA DE BRINQUEDOS ESTRELA S.A.,61.082.004/0001-50,-0.5150500263296471,-0.9785385794583547,-0.41353309991043075,-0.8821645412925156,-1.1178701782008158,-1.0709985008970042,-1.0260491520551882,-2.5872895303202936,-0.9070842482376055,-0.14420408572670435,-1.9897326203208556,ML
MARCOPOLO S.A.,88.611.835/0001-29,0.12217310742821244,0.11006148688547901,0.09525279602921831,0.050917104010287775,0.13866158339458837,0.043189861842711584,0.08037468298637594,0.09019526699567224,0.0632168831556158,0.28134139088729015,0.18747805832051445,ML
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,-0.04930823737508985,-0.19745331682401168,-0.1347818510960485,-0.09633113785487486,-0.11393669346809704,-0.06361699691962741,0.14747288616400855,0.02248826725327049,0.26452065373015016,0.3008148888369748,0.23411596842304208,ML
MARISA LOJAS S.A.,61.189.288/0001-89,0.09749236412855657,0.03401732974823404,0.019623375026890807,-0.014464799584223968,-0.03972243135258296,-0.027215240318434253,0.013085679063836227,-0.0493232598188014,-0.25539559205110796,-0.035111396010001905,-0.22895494359684196,ML
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,,,,,,,,4.562224006423123,4.1214735821619,12.92643391521197,7.237155845269749,ML
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,0.03569510283792457,-0.05999953793193737,-0.14288386395262556,-0.21496904455156696,0.034159765703898205,-0.053492641714913136,-0.03624240616611463,0.040811166651371765,-0.2770180341748068,-0.08102033026560819,-0.2529429798041608,ML
METALURGICA GERDAU S.A.,92.690.783/0001-09,inf,inf,inf,-inf,-inf,-inf,inf,inf,inf,inf,inf,ML
METALURGICA RIOSULENSE S.A.,85.778.074/0001-06,-0.1421648853007598,-0.044372078598170175,0.05182729624838292,-0.527974079425544,-0.14391319899844998,0.2998310604020273,0.08289423838550815,0.10281151222758277,-0.028751565933501734,0.2763627022543546,0.16930327087964434,ML
METISA METALURGICA TIMBOENSE S.A.,86.375.425/0001-09,0.09929012130156196,0.09135278212486578,0.08424417052759699,0.07478056289908674,0.06187264842921591,0.05473781838999673,0.06036314421942696,0.06271773715984244,0.1556025366148626,0.09142312891172073,0.11495802813768413,ML
MINERVA S.A.,67.620.377/0001-14,-0.05164072427275804,-0.07303467884713845,-0.0770942252512215,-0.1275005708538732,0.031210870294305037,-0.042859485011465116,-0.16049799755341126,0.0018652486297805293,0.06899596115119563,0.04944055256481138,0.04134933056443069,ML
MINUPAR PARTICIPACOES S.A.,90.076.886/0001-40,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,inf,inf,inf,ML
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,,,,,,,inf,inf,inf,inf,inf,ML
MOBLY S.A.,31.553.627/0001-01,,,,,,,,-inf,-inf,-inf,-inf,ML
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,1.5249608603907154,1.631457394428317,0.6884374066328055,1.0241299971239575,-2.747747306562194,-0.010218691451152364,-2.3157707980403828,-1.964134978081354,-2.124275923529037,1.9009578807461387,2.9450020853607675,ML
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,,,inf,inf,inf,inf,0.5748593923735431,0.461973824558842,0.22077438193419313,1.385673822427773,0.6178451384084774,ML
MPM CORPÓREOS S.A.,26.659.061/0001-59,,,,,,,,inf,inf,inf,-inf,ML
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,0.21556093993241834,0.18008210624437354,0.29524237421747823,0.19973270780345123,0.2371594032127885,0.2899484404558043,0.2545147923256365,0.21482059665938713,0.1478936963316105,0.20626270322848986,-0.05701340612885725,ML
MULTILASER INDUSTRIAL S.A.,59.717.553/0001-02,,,,,,0.15857816836130187,,,0.14893440144596115,0.15884245520122595,0.020313121964755546,ML
MUNDIAL S.A. - PRODUTOS DE CONSUMO,88.610.191/0001-54,-0.02424134828377871,0.016615671049403206,-0.1137467049612464,-0.20945692921597603,-0.1675409676319166,-0.2991496919995465,0.011047711107584436,-0.03735901577869444,-0.0351406252450942,-1.7668051994532736,2.607422648716084,ML
MÉLIUZ S.A.,14.110.585/0001-07,,,,,,,,0.1844572045543777,0.15734109578116276,-0.169807592116846,-0.21241465767358414,ML
NATURA &CO HOLDING S.A.,32.785.497/0001-97,,,,,,,,-inf,-inf,inf,-inf,ML
NATURA COSMETICOS S.A.,71.673.990/0001-77,0.13781567416418977,0.13284333432657455,0.11496738853159438,0.08661038961038961,0.05282175401928259,0.11423353714395279,0.0865744612293697,0.05988039212484585,0.1458964276208012,0.12601755432981981,0.014815278740445638,ML
NEOENERGIA S.A.,01.083.200/0001-18,447.44692144373676,375.329054343175,193.08438694501618,67.69956236323851,77.13764643237486,46.56494661921708,494.0038572806172,632.919647927314,699.0,972.0,4685.0,ML
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,51.128.999/0001-90,0.7542084265836334,-0.13800391389432484,-0.1374463813087524,-0.6793647002627179,-0.4985434591152361,-0.2581654872074034,-0.05396661572355755,0.5485211245184501,0.04741313808109415,0.05304207222345519,0.047859855022437,ML
OCEÂNICA ENGENHARIA E CONSULTORIA S.A.,29.980.141/0001-08,,,,,,,,,,-0.01922326520801271,0.09480263714719188,ML
ODONTOPREV S.A.,58.119.199/0001-51,0.15582205161526513,0.17935566184547785,0.17082164307559494,0.17864356184275848,0.16024530537417897,0.3552217173604259,0.18741054512934474,0.16010522889082923,0.2079041193602968,0.21025577243052906,0.24093453641371357,ML
OMEGA ENERGIA S.A.,42.500.384/0001-51,,,,,,,,,,inf,-inf,ML
OSX BRASIL S.A.,09.112.685/0001-32,-inf,-inf,-inf,-inf,-inf,-55766.88888888889,-inf,-2182.876923076923,-inf,inf,-inf,ML
PADTEC HOLDING S.A.,02.365.069/0001-44,-inf,-10.83590308370044,-10.741103202846976,-190.65300546448088,111.51434643995749,41.4,inf,inf,inf,inf,inf,ML
PBG S/A,83.475.913/0001-91,0.09956799885972321,0.11577738032183696,0.10560689161124406,0.056501261437985645,0.002294628086679711,0.06897693957312076,0.14074633858486424,0.013313604966842755,0.11083110359941732,0.13664262164102875,0.08697015538378426,ML
PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,18.328.118/0001-09,,,,,,,,0.023908687143934265,0.04063807633307256,0.035797073585894894,0.019122489771603614,ML
PETRO RIO S.A.,10.629.105/0001-68,-inf,-inf,-inf,inf,inf,inf,inf,,,,,ML
PETROLEO BRASILEIRO S.A. PETROBRAS,33.000.167/0001-01,0.09613672658244199,0.09859778112463806,-0.08046949192782527,-0.13877612808388076,-0.06645536991128226,-0.0019564492639188645,0.09170790362114416,0.13880742574942245,0.027985023209301043,0.23870456651046632,0.30705618798240436,ML
PETRORECÔNCAVO S.A.,03.342.704/0001-30,,,,,,,,,-0.3060982023602771,0.5402898462196295,1.9404910318465765,ML
PETTENATI S.A. INDUSTRIA TEXTIL,88.613.658/0001-10,-0.018696500066355135,0.014297524003436255,0.03754906321678845,0.06401821935605903,0.04723199869990077,0.10726581815387447,0.08977622257776577,0.12958297582026668,-0.012888191102632533,0.2057979782596354,0.19511813412056464,ML
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,24.230.275/0001-80,,,,,,,,,132.86834170854272,inf,inf,ML
PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,51.928.174/0001-50,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,ML
POSITIVO TECNOLOGIA S.A.,81.243.735/0001-48,0.016049282300974813,0.0067272275364970435,0.010680895008605851,-0.04904749098330761,0.0052242379103048355,-0.02498152036804807,-0.00023659419322919766,0.00977228480519257,0.0958871232155885,0.06438518065068713,0.06376638116104684,ML
PRINER SERVIÇOS INDUSTRIAIS S.A.,18.593.815/0001-97,,,,,0.030713529826761777,-0.031193911408652488,0.03571874909873968,-0.025737059849512557,-0.0127976226139264,0.05435381725328744,0.05415713196033562,ML
PRIO S.A.,10.629.105/0001-68,,,,,,,,inf,inf,inf,inf,ML
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,02.291.077/0001-93,0.08539870689655173,0.05432344879142786,0.0,0.003015541637671074,0.0,0.0,0.0,-0.36675219941348974,0.03633276740237691,0.042391604529135596,0.028423772609819122,ML
PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,45.453.214/0001-51,0.011748832165619569,0.006597186544501107,-0.016465777046485008,-0.006302367865838292,-0.013055536224093507,-0.03041168551209102,-0.00251194684396356,0.0026627582645431884,0.009983053188266793,0.012783695883016234,0.010865048583992936,ML
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,11.992.680/0001-93,inf,-inf,inf,inf,inf,inf,inf,3.1508957151681924,0.6045026933524915,0.5148757329489955,0.15239524448290073,ML
QUALITY SOFTWARE S.A.,35.791.391/0001-94,0.01342489389287293,0.005847761428908647,0.036892274271819236,0.15069124780013204,0.07348320432105318,-0.10830148377101842,0.06847603802373221,0.03549494860125228,0.16691611155108474,0.6110002443709924,0.8270044472629148,ML
RAIA DROGASIL S.A.,61.585.865/0001-51,0.03523296667258055,0.016201879087470894,0.02995115110201907,0.03846055578931946,0.040979198584051225,0.0402243250763625,0.035585657941630246,0.04624846018631259,0.025405191470567398,0.032920355299602626,0.036459130177108494,ML
RAIZEN ENERGIA S.A.,08.070.508/0001-78,,0.020757804314706228,0.02445870979233803,0.02142725324075647,0.18753234559840465,0.22969290420488533,0.09190333760351375,0.06738319275884858,0.022885224018213635,0.06690164701925048,0.12848165154764615,ML
RANDON S.A. IMPLEMENTOS E PARTICIPACOES,89.086.144/0001-16,0.027394950194510454,0.12547936488956457,0.08880957804500725,-0.014811598369208619,-0.04998616557280479,0.03147106618409954,0.06619537275064268,0.09002480238440279,0.25798886571672436,0.1880837730595159,0.11519205757942347,ML
RECRUSUL S.A.,91.333.666/0001-17,-0.9644042931047796,-0.40498687664041993,-20.775291828793776,-28.87331081081081,-inf,-1053.9142857142858,-2.918870461676378,-0.18740621650589495,-0.04889562123507239,-0.027549369818696504,-0.17335438852222268,ML
REDE ENERGIA PARTICIPAÇÕES S.A.,61.584.140/0001-49,-inf,-inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,ML
REFINARIA DE PETROLEOS MANGUINHOS S.A.,33.412.081/0001-96,-0.25260984031044975,-8.02063874399986,-0.8178129795903967,-0.6800832618110431,-0.7951655161351145,-0.31709141645562505,-0.18335702902610185,-0.19492159092073053,-0.27732435137113726,-0.16397942800572593,-0.20304352448292845,ML
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.,49.669.856/0001-43,0.018312224608988008,-0.02579314480760231,-0.00614941273589117,-0.02241178912952085,-0.08332499749924978,0.4816509768890721,0.08320171770458054,,,,,ML
RIO ENERGY PARTICIPAÇÕES S.A.,38.126.888/0001-86,,,,,,,,,-inf,-inf,-inf,ML
RIO PARANAPANEMA ENERGIA S.A.,02.998.301/0001-81,0.29428699889772003,0.34394623185497797,0.23350651431972905,0.153358321116524,0.2772609043233318,0.17168080791299703,0.1989934892502257,0.18157177977043207,0.49420606917510507,-0.006683227907944611,0.18157284749672464,ML
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,67.010.660/0001-24,3.79729912221472,40.17825739408473,3.2447681867792912,2.203788373612018,-14.501340482573726,-9.73986204013378,-1.111797537386562,0.03836798931705456,0.06983332546390292,0.8088094783107205,0.722767585133031,ML
RODOVIAS DO BRASIL HOLDING S.A.,41.508.382/0001-46,,,,,,,,,,-inf,-inf,ML
ROMI S.A.,56.720.428/0001-63,,,,,,,0.1654738899099557,0.2587463382316552,0.26587214511675533,0.19149280071870647,0.15868518892974007,ML
RUMO S.A.,02.387.241/0001-60,2.1889902502467415,0.24231885136140455,-43.98445428047069,-29.08091742665777,-26.085772467430505,-0.35491671656415,0.40979990326901133,1.3048581943780757,0.31271461028403535,0.19481722862533873,0.5229957028103884,ML
SAFIRA HOLDING S.A.,13.522.948/0001-59,,,,,,,,,,inf,inf,ML
SANSUY S.A. INDUSTRIA DE PLASTICOS,14.807.945/0001-24,-0.24503332061839478,-0.26816908173885196,-0.44652084087665866,-0.5568034220598168,-0.6306743561925426,-0.5825560266505149,-0.5199769642463032,-0.5681172802418463,-0.41950566599443007,-0.22873420314486967,-0.6071679408859787,ML
SANTOS BRASIL PARTICIPACOES S.A.,02.762.121/0001-04,0.2787147509058859,0.24390127286514668,0.13499040932499634,-0.026812137561395492,-0.03347051031180865,-0.010381507220815302,0.0055704733125897556,0.02628987083337608,-0.024979986603277295,0.26216178407243573,0.340215006060414,ML
SAO MARTINHO S.A.,51.466.860/0001-56,0.10979777631123665,0.056596761842843325,0.09012040664696494,0.16615812839328045,0.08778644058149353,0.11571596519720065,0.1968620957209741,0.09608062518108144,0.17853989619702001,0.22019374457901833,0.26791809985171827,ML
SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,60.500.139/0001-26,0.16374027785455797,0.025677881885292447,0.011244100950687367,inf,-inf,-inf,-inf,-inf,-inf,inf,inf,ML
SCHULZ S.A.,84.693.183/0001-68,0.07153992913600436,0.07620446096654275,0.07414772220797512,0.07543237292282214,0.0536822710140257,0.06784659769267452,0.09948835370614131,0.12166008607983611,0.19795262335835093,0.15490008688795634,0.16593506688268425,ML
SENIOR SOLUTION S.A.,04.065.791/0001-99,0.17942645644063238,0.23311829123914038,0.3831398838805474,0.34482536577126893,0.27618634741721415,0.260979020979021,,,,,,ML
SER EDUCACIONAL S.A.,04.986.320/0001-13,0.3783995523223279,0.45887411732218236,0.5675570240038215,0.44716801457012845,0.6087167837709335,0.4739384833968531,0.43352653446281686,0.2695961948291746,0.32824753914788585,0.08843799920464272,-0.33620735319267436,ML
SIDERURGICA J. L. ALIPERTI S.A.,61.156.931/0001-78,0.4555004477509127,0.23639080161101728,0.2227643243886476,0.10135554466764658,-2.5068772287315335,-inf,-inf,-inf,inf,-inf,-inf,ML
SINQIA S.A.,04.065.791/0001-99,,,,,,,0.07612823949955318,-0.05138996442319563,0.05174195838509965,0.13594411059311756,0.058140541813735507,ML
SLC AGRICOLA S.A.,89.096.457/0001-55,0.06063465492110573,0.15410252647974576,0.08705351705286317,0.11444155941195151,0.021215350150693105,0.1808200562847403,0.15779464139745003,0.11824712120107864,0.1476463550227207,0.218485247993786,0.1749127650428119,ML
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,07.594.978/0001-78,,,,,-0.07171020366020495,-0.04290278279725334,0.7837112969965042,-0.4810459757085468,-1.1078262446721683,-1.00116432618172,-0.08273324723670529,ML
SONDOTECNICA ENGENHARIA SOLOS S.A.,33.386.210/0001-19,0.8814677772757112,0.07804953671130616,0.06408716922392706,-0.09454666271562367,-0.06424496799925795,0.06489693435386547,0.142664183533553,0.06897581837049149,0.3280574644733978,0.16794302063675656,0.10110672494008177,ML
SPRINGS GLOBAL PARTICIPACOES S.A.,07.718.269/0001-57,-inf,-inf,-inf,inf,-inf,inf,inf,inf,-inf,-inf,-inf,ML
STATKRAFT ENERGIAS RENOVAVEIS S.A.,00.622.416/0001-41,-6.103408874500095,-4.024154589371981,-1.7156303737894831,-5.608356545961003,-1.045791154290373,0.7630336058128974,8.285079928952042,1.0495104635515753,0.31156536673229174,0.6329463430103894,0.8384833441457704,ML
