"DENOM_CIA","CNPJ_CIA","ANO","ROA","LC","CTPT","ME","ML","Empresa","IPCA","PIB_per_capta","cambio","divida_liquida_pib","SELIC","SELIC_over","Pais_k","Ano_t"
"WEG S.A.","84.429.695/0001-11",2020,0.199852301051437,8.64747794928335,0.0129592546677315,NA,NA,"165",4.51745688642451,44.974780541451,5.15584166666667,62.5516666666667,2.88661202185792,2.75381578210547,1,9
"WHIRLPOOL S.A.","59.105.999/0001-86",2020,0.0999471201528619,1.04186108153652,2.69913332852397,0.1600949438832,0.0995690569710821,"166",4.51745688642451,44.974780541451,5.15584166666667,62.5516666666667,2.88661202185792,2.75381578210547,1,9
"WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.","33.228.024/0001-51",2020,0.104404398641257,4.54928829403017,0.128458010109279,0.0813175964213535,0.057503995535148,"167",4.51745688642451,44.974780541451,5.15584166666667,62.5516666666667,2.88661202185792,2.75381578210547,1,9
"YDUQS PARTICIPACOES S.A.","08.807.432/0001-10",2020,0.0144616677647583,1.19278654973385,1.11828913165775,NA,NA,"168",4.51745688642451,44.974780541451,5.15584166666667,62.5516666666667,2.88661202185792,2.75381578210547,1,9
"ALPARGATAS S.A.","61.079.117/0001-05",2021,0.0935763104873728,0.64568746150336,1.17027162733442,0.21575763389865,0.222000024466076,"1",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"ALUPAR INVESTIMENTO S/A","08.364.948/0001-38",2021,0.146337754687029,2.16931501247096,0.163459664182505,8.74340321087997,8.9759868023981,"2",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"AMBEV S.A.","07.526.557/0001-00",2021,0.0961943626924417,0.607231821655287,0.593873813752063,0.418616253797375,0.391679943973336,"3",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"ANIMA HOLDING S.A.","09.288.252/0001-32",2021,-0.015176197268925,1.1631042546508,1.42595896371107,43.5953625081646,-28.6299804049641,"4",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"AREZZO INDÚSTRIA E COMÉRCIO S.A.","16.590.234/0001-76",2021,0.129549645424669,0.742373217723637,0.675412742521596,0.234523016545594,0.20066400923475,"5",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","00.359.742/0001-08",2021,0.23805788689309,1.00538358008075,0.612164896307537,NA,NA,"6",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"AZEVEDO E TRAVASSOS S.A.","61.351.532/0001-68",2021,0.570675646878386,0.155865498061689,2.11464789522394,1664.33582089552,1418.92537313433,"7",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"B3 S.A. - BRASIL, BOLSA, BALCÃO","09.346.601/0001-25",2021,0.0882917479703329,1.71107119377044,1.38425903715675,0.751147572225584,0.470662710799826,"8",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"BAHEMA EDUCAÇÃO S.A.","45.987.245/0001-92",2021,-0.207218958198634,20.4681404421326,0.275429349969524,NA,NA,"9",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"BAUMER S.A.","61.374.161/0001-30",2021,0.078392263247222,2.59739393720939,0.722588220460527,0.161991768802858,0.15499977386821,"10",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"BIOMM S.A.","04.752.991/0001-10",2021,-0.221458528778765,1.67130282361011,2.24789848188841,-0.503791203660472,-0.749472406387151,"11",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"BOMBRIL S.A.","50.564.053/0001-03",2021,0.0793491345315678,0.562868576887512,-5.73021794620067,0.134201440857176,0.0587315646388684,"12",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"BR MALLS PARTICIPACOES S.A.","06.977.745/0001-91",2021,0,3.56136579940757,0.404572381888722,1.00279452818859,0,"13",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"BR PROPERTIES S.A.","06.977.751/0001-49",2021,0.00283779672951372,1.54245265037666,0.588632804628864,0.581199211424725,0.102630187046209,"14",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"BRADESPAR S.A.","03.847.461/0001-92",2021,1.06955907365594,5.84401103073418,0.00679931918841074,NA,NA,"15",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS","07.628.528/0001-59",2021,0.100033728151102,2.54121250763895,0.45486463169402,0.759331231689813,0.416369225122723,"16",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"BRASKEM S.A.","42.150.391/0001-70",2021,0.184434554968712,1.0315105637461,8.63994493135426,0.353459521667132,0.204208167616463,"17",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"BRAZILIAN FINANCE E REAL ESTATE S.A.","02.762.113/0001-50",2021,0.0503495414573379,NA,NA,1.86726286173633,1.23462620578778,"18",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"BRB BCO DE BRASILIA S.A.","00.000.208/0001-00",2021,0.0199481122982033,0.19850861405927,40.1939706071916,0.205287767252853,0.204617730649999,"19",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"BRF S.A.","01.838.723/0001-27",2021,0.00677511414990396,0.769145678760385,6.31591136080785,0.139558153074762,0.00995893061472924,"20",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CAMBUCI S.A.","61.088.894/0001-08",2021,0.0824766920844256,0.925506879908452,1.66729653016966,0.194314352618653,0.131322938679155,"21",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CCR S.A.","02.846.056/0001-97",2021,0.0426584942946193,0.807791158588579,0.973072545827696,8.69350578230197,5.60215668588732,"22",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CEMIG GERACAO E TRANSMISSAO S.A.","06.981.176/0001-58",2021,0.0460996235679336,1.00359518863258,1.43741733237023,0.463754907235893,0.126247906212215,"23",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CENTRAIS ELET BRAS S.A. - ELETROBRAS","00.001.180/0001-26",2021,0.0410928716172263,1.36534060562503,0.805009862954874,4.9738004502773,4.13386854099171,"24",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CENTRAIS ELET DE SANTA CATARINA S.A.","83.878.892/0001-55",2021,0.200909918886436,1.30740398279789,0.0693294229084116,NA,NA,"25",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CIA BRASILEIRA DE DISTRIBUICAO","47.508.411/0001-56",2021,0.023836414432622,1.27967113114971,1.46508901751044,0.0843068535825545,0.0312305295950156,"26",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CIA CELG DE PARTICIPACOES - CELGPAR","08.560.444/0001-93",2021,0.100160427492082,1.54602608267717,0.0684561339163785,34.4443071855055,34.9637636401071,"27",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CIA ENERGETICA DE MINAS GERAIS - CEMIG","17.155.730/0001-64",2021,0.165844896167697,1.10186098462841,0.162570733112083,7.72054720871063,7.94041284073543,"28",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CIA FERRO LIGAS DA BAHIA - FERBASA","15.141.799/0001-03",2021,0.212213960188632,3.11437019061299,0.278643299754054,0.390097948409106,0.279948772280944,"29",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CIA FIACAO TECIDOS CEDRO CACHOEIRA","17.245.234/0001-00",2021,0.00262045183978982,0.891816359752712,3.40633102200784,0.0718408262454435,0.0023503565423371,"30",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CIA INDUSTRIAL CATAGUASES","19.526.748/0001-50",2021,0.0484853995241775,2.08068822307921,1.2245856986826,0.123279237106909,0.0751895247897955,"31",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CIA MELHORAMENTOS DE SAO PAULO","60.730.348/0001-66",2021,-0.0237413360516639,2.24551161055265,0.662978762676032,-4.92743076612088,-6.57226601980999,"32",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CIA PARANAENSE DE ENERGIA - COPEL","76.483.817/0001-20",2021,0.207268299323907,1.88638218821908,0.0942197526549405,NA,NA,"33",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CIA SANEAMENTO DE MINAS GERAIS-COPASA MG","17.281.106/0001-03",2021,0.0423403801527189,1.33635436926399,0.878235338148551,0.272801728381594,0.0922073948139633,"34",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CIA SIDERURGICA NACIONAL","33.042.730/0001-04",2021,0.197930858210263,1.12588433814358,2.04867812440838,0.598950009419122,0.493442358998965,"35",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CIA TECIDOS NORTE DE MINAS COTEMINAS","22.677.520/0001-76",2021,-0.0552266315134719,0.562548956574104,0.928622915923941,NA,NA,"36",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CIA TECIDOS SANTANENSE","21.255.567/0001-89",2021,0.0403288556555169,1.07101039530388,1.20388282664009,0.103636826677719,0.045120353678856,"37",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"COGNA EDUCAÇÃO S.A.","02.800.026/0001-40",2021,-0.0255372707623689,1.67650093629381,0.504989003338679,NA,NA,"38",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CONSERVAS ODERICH S.A.","97.191.902/0001-94",2021,0.118437383297365,1.60822198388827,1.26334464972648,0.220890239726546,0.145598043642292,"39",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CONSTRUTORA ADOLPHO LINDENBERG S.A.","61.022.042/0001-18",2021,0.0901376146788991,0.173913043478261,8.04268093002947,53.4481132075472,35.2216981132075,"40",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CONSTRUTORA TENDA S.A.","71.476.527/0001-35",2021,-0.0658785521492234,1.55030480695559,1.41522652655406,-0.626397621553956,-1.36189507525107,"41",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"COSAN S.A.","50.746.577/0001-15",2021,0.181218998823287,1.92397498557118,1.29219078814325,NA,NA,"42",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CPFL ENERGIA S.A.","02.429.144/0001-93",2021,0.311814948236484,1.73048909025123,0.00534338575439572,106477,105512.177777778,"43",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CPFL ENERGIAS RENOVÁVEIS S.A.","08.439.659/0001-50",2021,0.144434954934039,0.366365957115427,0.768379841712254,1.21214590466531,0.944015081572494,"44",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CPFL GERACAO DE ENERGIA S.A.","03.953.509/0001-47",2021,0.233440161824553,1.28225773053562,0.239549557621607,11.3541799499164,11.2504550956856,"45",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA","02.998.611/0001-04",2021,0.107741946352874,2.57243294734124,0.945727701930231,1.06793402946723,0.743664889993681,"46",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.","10.760.260/0001-19",2021,-0.124600114989011,0.822284474127423,9.1866653166068,-0.635847579027791,-0.909832871740999,"47",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"CYRELA BRAZIL REALTY S.A.EMPREEND E PART","73.178.600/0001-18",2021,0.0972772030479529,1.17943224871077,0.516523094675553,56.1002635361763,54.7649736463824,"48",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"DIAGNOSTICOS DA AMERICA S.A.","61.486.650/0001-83",2021,-0.0136408503639011,1.05828393311396,1.20219580583505,0.0843594345838582,-0.0483432593533322,"49",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS","92.665.611/0001-77",2021,0.0334809412905333,1.6482867524033,1.26752660832828,0.080676670098628,0.0246759468391885,"50",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"DIRECIONAL ENGENHARIA S.A.","16.614.075/0001-00",2021,0.0604119575558882,4.55639633849352,1.03117064152993,6.25069541029207,3.96145440095371,"51",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.","08.873.873/0001-10",2021,0.0614457343550613,0.773864145031334,1.69693691635358,2.33046201492252,1.48073230771367,"52",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","04.149.454/0001-80",2021,0.106854180327092,0.262594167674539,0.642106409961944,NA,NA,"53",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"EDP - ENERGIAS DO BRASIL S.A.","03.983.431/0001-03",2021,0.172760573080204,2.68878091107906,0.121107516842957,753.69573968467,724.534719892653,"54",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"ELECTRO ACO ALTONA S.A.","82.643.537/0001-34",2021,0.0750550826963858,1.17014930610383,1.57737977913561,0.148362539202799,0.0939650978646766,"55",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.","02.302.101/0001-42",2021,0.0918635460095933,3.95539305301645,1.21213065956022,0.114036864911352,0.309932356443504,"56",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"EMBRAER S.A.","07.689.002/0001-89",2021,-0.0086982847079661,1.94066766722318,1.12227728767887,0.0969110458952112,-0.0450693253762282,"57",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"EMPREENDIMENTOS PAGUE MENOS S.A.","06.626.253/0001-51",2021,0.0250191153422643,1.60283321590631,2.14480118381186,0.0866876264326824,0.021843981239814,"58",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"ENAUTA PARTICIPAÇÕES S.A.","11.669.021/0001-10",2021,0.345622952255217,4.60317112377612,0.00328523502176714,NA,NA,"59",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"ENERGISA S.A.","00.864.214/0001-06",2021,0.155249104536976,0.596006943027771,1.15220216161357,11.4907444888597,11.8832245441819,"60",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"ENEVA S.A","04.423.567/0001-21",2021,0.0826004680200387,3.59384601755883,0.578270530376818,0.979983129603408,0.809241059758862,"61",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"ENGIE BRASIL ENERGIA S.A.","02.474.103/0001-19",2021,0.0662299941983504,1.16712204969717,1.97774021668284,0.878268665708405,0.372072123304115,"62",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"EQUATORIAL ENERGIA S.A.","03.220.438/0001-73",2021,0.229826546143757,5.07167815369026,0.260177883018519,NA,NA,"63",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"EUCATEX S.A. INDUSTRIA E COMERCIO","56.643.018/0001-66",2021,0.140455961446821,0.981541673762226,0.613803981053899,0.424438079088031,0.344930944659011,"64",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"EVEN CONSTRUTORA E INCORPORADORA S.A.","43.470.988/0001-65",2021,0.110372310590275,1.81464140691608,0.150499833590179,9.515307834256,9.69686294245932,"65",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"EZ TEC EMPREEND. E PARTICIPACOES S.A.","08.312.229/0001-73",2021,0.0967350829976163,3.79593118534187,0.0380534115817309,NA,NA,"66",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"FLEURY S.A.","60.840.055/0001-31",2021,0.0607304607882884,1.43061037015295,2.12253025687659,0.296682936998654,0.101601550012616,"67",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"FRAS-LE S.A.","88.610.126/0001-29",2021,0.084542940279451,1.94945201502422,1.28052272380836,0.204734236844856,0.182442417767121,"68",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"GAFISA S.A.","01.545.826/0001-07",2021,0.0248916996318661,1.31927061855973,0.798264262077255,0.754040182404457,0.387580851347999,"69",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"GERDAU S.A.","33.611.500/0001-19",2021,0.285124972596897,1.32510401435849,0.275493223897072,2.72270051078488,2.57941388092296,"70",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"GOL LINHAS AEREAS INTELIGENTES S.A.","06.164.253/0001-87",2021,-0.910162178539821,0.715943766834603,-1.37686251304879,NA,NA,"71",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"GRAZZIOTIN S.A.","92.012.467/0001-70",2021,0.163229962737238,2.28548513814325,0.431186046200559,0.327308290562435,0.301512820911214,"72",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"GRENDENE S.A.","89.850.341/0001-60",2021,0.134707940597206,8.60885977477387,0.0896876900494098,0.196679706143153,0.259582330753512,"73",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"GUARARAPES CONFECCOES S.A.","08.402.943/0001-52",2021,0.0596084110150484,1.69899152749672,0.443337064262164,0.409577094849644,0.349639039867653,"74",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"HAGA S.A. INDUSTRIA E COMERCIO","30.540.991/0001-66",2021,0.134383858895969,1.60657864475448,-1.96428846786594,0.315363674967912,0.238505505263521,"75",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"HELBOR EMPREENDIMENTOS S.A.","49.263.189/0001-02",2021,0.032402018784179,0.228982599005033,1.33729491412533,66.0493956910142,53.0578034682081,"76",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"HIDROVIAS DO BRASIL S.A.","12.648.327/0001-53",2021,-0.200804206839015,2.83940940576012,0.353635703488307,NA,NA,"77",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"HYPERA S.A.","02.932.074/0001-91",2021,0.0683146689693498,1.99414664321801,0.981539376168195,0.331943644371421,0.219876541271233,"78",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"IGUA SANEAMENTO S.A.","08.159.965/0001-33",2021,-0.0122270978438139,1.73806661931559,0.386349788407008,-42.0970323441147,-16.2894298099366,"79",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"IGUATEMI EMPRESA DE SHOPPING CENTERS S.A","51.218.147/0001-93",2021,0.0538455470313621,6.95547912936964,0.868192552342807,1.22123168077306,1.16850100971444,"80",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.","17.314.329/0001-20",2021,-0.0441486287962393,1.1342667969174,0.617337039778607,-0.215396841940695,-1.04811350252749,"81",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR","03.758.318/0001-24",2021,-0.137872893554712,15.8484046125213,-2.1581984442089,NA,NA,"82",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"IOCHPE MAXION S.A.","61.156.113/0001-75",2021,0.0735908189864014,1.06300284022242,0.806177976635828,0.212357479089377,0.135304132760101,"83",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"IRANI PAPEL E EMBALAGEM S.A.","92.791.243/0001-03",2021,0.120085777659928,2.60301073716703,1.48152883006524,0.31837665600788,0.178328203948668,"84",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"JBS S.A.","02.916.265/0001-60",2021,0.194600006252183,0.762350078681693,1.38614964628172,0.454319840077629,0.39822289685909,"85",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"JHSF PARTICIPACOES S.A.","08.294.224/0001-65",2021,0.164123653741131,0.686127164665884,0.369466984906029,NA,NA,"86",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP","87.456.562/0001-22",2021,0.0157126020751838,2.06663545090008,2.59932305032054,0.0460500381640063,0.0157597610405215,"87",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"JSL S.A.","52.548.435/0001-79",2021,0.0473202762862997,2.69880896698052,3.3029820634041,0.204459278975725,0.0912568569359316,"88",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"KARSTEN S.A.","82.640.558/0001-04",2021,0.0858836219776017,1.80759850866846,-5.99676008181913,0.142961275795425,0.106622324936103,"89",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"KEPLER WEBER S.A.","91.983.056/0001-69",2021,0.313533427547795,1.21730623327876,0.0683902692632628,NA,NA,"90",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"KLABIN S.A.","89.637.490/0001-45",2021,0.102363213225872,2.37611023845885,6.06549325663534,0.468760228019102,0.255577217988655,"91",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"LOCALIZA RENT A CAR S.A.","16.670.085/0001-55",2021,0.0952611995746689,1.37848131895192,1.81648293508413,0.382052437002388,0.233046920078728,"92",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"LOG-IN LOGISTICA INTERMODAL S.A.","42.278.291/0001-24",2021,0.0500454305118504,1.78292196408466,3.27968214842008,0.352404536537022,0.123235341706612,"93",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"LOJAS RENNER S.A.","92.754.738/0001-62",2021,0.0353779591948037,1.95002029427775,0.82485506475676,0.173193111341212,0.0756821967432049,"94",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"M.DIAS BRANCO S.A. IND COM DE ALIMENTOS","07.206.816/0001-15",2021,0.0474863552873385,3.35329772112744,0.512216081025123,0.0875312335764404,0.064667973892367,"95",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"MAGAZINE LUIZA S.A.","47.960.950/0001-21",2021,0.0172391646797415,1.74372493999029,2.04253939911187,0.0297469079681021,0.0189749393152168,"96",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"MAHLE-METAL LEVE S.A.","60.476.884/0001-87",2021,0.201776720666436,1.82109236361848,0.63828132061663,0.28120339393495,0.199812967690926,"97",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"MANGELS INDUSTRIAL S.A.","61.065.298/0001-02",2021,0.244812107977665,1.81291519577629,-3.42792774863275,0.259054843030956,0.187656610896223,"98",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"MANUFATURA DE BRINQUEDOS ESTRELA S.A.","61.082.004/0001-50",2021,-0.029562356489256,0.0705913472181055,-1.2926404130403,0.310107325554181,-0.144204085726704,"99",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"MARCOPOLO S.A.","88.611.835/0001-29",2021,0.0724146233599344,1.74485601074746,0.742795967648937,0.198185131894484,0.28134139088729,"100",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"MARFRIG GLOBAL FOODS S.A.","03.853.896/0001-40",2021,0.091717324223162,0.905320370227557,11.0863019923818,0.491041086270888,0.300814888836975,"101",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"MARISA LOJAS S.A.","61.189.288/0001-89",2021,-0.0248874491006333,0.829901014372836,1.88451302820142,0.11232965193946,-0.0351113960100019,"102",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"METALFRIO SOLUTIONS S.A.","04.821.041/0001-08",2021,-0.0646019431205315,0.375901999522119,-6.31553776179971,0.0714431674037175,-0.0810203302656082,"103",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"METALURGICA GERDAU S.A.","92.690.783/0001-09",2021,0.343362346001378,189.558524473871,0.000292565379849307,NA,NA,"104",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
"METALURGICA RIOSULENSE S.A.","85.778.074/0001-06",2021,0.313528108508569,1.66753560034239,2.5591087450951,0.23050806541466,0.276362702254355,"105",10.0609827374433,47.2876214821557,5.395025,61.6208333333333,4.62835820895522,4.43568775893222,1,10
